time_h,S,DO2,O2,P,V,Wt,pH,T,Q,Viscosity,Culture_age,a0,a1,a3,a4,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,nm,phi0,CO2outgas,CO2_d,PAA,NH3,mu_P_calc,mu_X_calc,Fg,RPM,Fpaa,Fs,Fa,Fb,Fc,Foil,Fh,Fw,pressure,Fremoved
h,g/L,mg/L,O2  (%),g/L,L,Kg,pH,K,kJ,centPoise,h,g/L,g/L,g/L,g/L,-,-,-,-,-,-,-,-,-,-,-,-,%,(mg L^{-1}),PAA (g L^{-1}),NH3 (g L^{-1}),hr^{-1},hr^{-1},L/h,RPM,PAA flow (L/h),L/h,L/h,L/h,L/h,L/hr,L/h,L/h,bar,L/h
0.2,1.014145506,14.62191859,0.2064160556,0.001,58090.62931,61670.97596,6.568497033,297.8051298,114.4697602,4.08335792,0.1052503881,0.1840308751,0.3497805934,8.621653234e-29,5.147617663e-33,1991041.924,43862.13926,642.9219318,7.062059648,0.06203987118,0.0004542957961,2.854121099e-06,1.571857167e-08,7.717210001e-11,3.421122985e-13,7.34353551e-14,1.628917365e-05,0.08974713373,0.235002002,1443.406778,1757.281492,0.008033037987,0.08441838067,30,100,5,8,0,0,0.0001,22,124.6439549,0,0.6,-0
0.4,1.054478343,14.61164784,0.2061291276,0.000999538242,58087.98143,61672.80151,6.544159002,297.9289625,147.5611224,4.168427257,0.2135858573,0.1952642422,0.354441351,1.723805423e-25,2.032655089e-29,3929672.787,173644.6683,5099.708091,112.1840212,1.973187127,0.02891904667,0.0003633954958,3.998322809e-06,3.914706207e-08,3.449398068e-10,7.403757819e-11,3.214956031e-05,0.1022270637,0.2688147618,1451.788193,1761.184794,0.008023848486,0.0844122258,30,100,5,8,0,0,0.0001,22,38.97414595,0,0.6,-0
0.6,1.092658442,14.58619976,0.205899351,0.0009990731582,58085.31781,61674.60827,6.520993287,297.9180257,144.638627,4.255166216,0.3251944951,0.206666667,0.3598728647,1.476089273e-23,2.602418587e-27,5827306.507,386909.713,17067.65548,563.7805255,14.88685718,0.3274799441,0.006174938223,0.0001019108803,1.495886962e-06,1.973125979e-08,4.23483026e-09,4.767453988e-05,0.1065644913,0.2806475574,1460.15176,1765.077684,0.008012961382,0.08434439482,30,100,5,8,0,0,0.0001,22,0.0001,0,0.6,-0
0.8,1.128405903,14.54547282,0.2055646893,0.0009986039959,58082.63171,61676.38503,6.498798866,298.0885528,190.2051753,4.343541731,0.4402718616,0.2183002775,0.366087763,3.466553294e-22,8.137985273e-26,7694391.164,681542.8859,40123.36817,1768.608081,62.30973067,1.828507286,0.04598555337,0.001012011654,1.980218835e-05,3.478128476e-07,7.46447197e-08,6.294959051e-05,0.1093098859,0.2867008648,1468.464282,1768.958997,0.007986427253,0.0845590009,30,100,5,8,0,0,0.0001,22,50.63414577,0,0.6,-0
1,1.16179687,14.52524259,0.2053785581,0.0009981279847,58080.12848,61678.34158,6.478893798,298.039405,177.0727469,4.433526088,0.5590165794,0.2301490388,0.3730613143,4.00788982e-21,1.175611053e-24,9540350.148,1055722.31,77729.86391,4285.564661,188.8387149,6.930181267,0.2179356585,0.005996388366,0.0001466705594,3.217466812e-06,6.90461993e-07,7.805180713e-05,0.1118277072,0.293626182,1476.718351,1772.822999,0.00799626603,0.08449349135,30,100,5,8,0,0.9991209625,55.83992816,22,5.063414577,0,0.6,-0
1.2,1.192759705,14.48390777,0.2050540764,0.0009976217794,58079.43018,61682.10441,6.472311487,297.9942244,165.0004998,4.525093279,0.6816226853,0.242216696,0.3807698484,2.962092091e-20,1.042904965e-23,11373584.12,1507890.772,133247.1799,8820.194026,466.6381361,20.56071555,0.7762500826,0.02563974697,0.0007528092398,1.980826854e-05,4.250542497e-06,9.304991753e-05,0.1144009805,0.3007380883,1484.863606,1776.619945,0.007986274346,0.08434491478,30,100,5,8,0,9.955868333,40.92570363,22,0.5063414577,0,0.6,-0
1.4,1.221676683,14.43819758,0.2046594943,0.0009970774519,58081.05296,61688.19747,6.482000004,297.9656917,157.3763684,4.618219624,0.8082810703,0.2545167796,0.3891999503,1.60522333e-19,6.595477044e-23,13201451.29,2036687.465,209928.8581,16217.57458,1001.456165,51.50287586,2.269429117,0.08748298417,0.002997501243,9.197578869e-05,1.9735289e-05,0.0001080041208,0.1170888635,0.308034961,1492.93691,1780.333403,0.00790660302,0.08416283084,30,100,5,8,0,21.50916742,27.18469603,22,0.05063414577,0,0.6,-0
1.6,1.248019489,14.41508689,0.2044426856,0.0009965090788,58084.21518,61695.82996,6.502469142,297.9503602,153.279456,4.712886299,0.9391883538,0.2670965827,0.3983684643,6.935776119e-19,3.258486515e-22,15030872.76,2640916.689,310926.2322,27456.37455,1938.417422,113.9784005,5.742203223,0.2530717761,0.009913405463,0.0003475343463,7.456581332e-05,0.0001229710402,0.11990768,0.3155759939,1500.947776,1783.985902,0.007932825005,0.08413650349,30,100,5,8,0,29.17632425,17.46318347,22,0.005063414577,0,0.6,-0
1.8,1.271922147,14.37339577,0.2041212406,0.0009959447345,58087.27911,61703.36335,6.522559204,297.9462788,152.1887359,4.809079471,1.07454991,0.2799695146,0.4082748013,2.519348718e-18,1.332197877e-21,16868646.32,3319583.749,439298.4808,43643.13212,3467.420198,229.4552264,13.00977708,0.6452666679,0.02844508929,0.001121499624,0.0002406097319,0.00013800629,0.1228627761,0.3233852186,1508.908616,1787.62753,0.007876339775,0.08400571669,30,100,5,8,0,28.67253203,11.10126551,22,0.0005063414577,0,0.6,-0
