time_h,S,DO2,O2,P,V,Wt,pH,T,Q,Viscosity,Culture_age,a0,a1,a3,a4,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,nm,phi0,CO2outgas,CO2_d,PAA,NH3,mu_P_calc,mu_X_calc,Fg,RPM,Fpaa,Fs,Fa,Fb,Fc,Foil,Fh,Fw,pressure,Fremoved
h,g/L,mg/L,O2  (%),g/L,L,Kg,pH,K,kJ,centPoise,h,g/L,g/L,g/L,g/L,-,-,-,-,-,-,-,-,-,-,-,-,%,(mg L^{-1}),PAA (g L^{-1}),NH3 (g L^{-1}),hr^{-1},hr^{-1},L/h,RPM,PAA flow (L/h),L/h,L/h,L/h,L/h,L/hr,L/h,L/h,bar,L/h
0.2,1.111644012,14.74169623,0.1853745156,0.001,57607.52137,61589.02469,6.418993063,297.6481165,222.8003088,4.080321036,0.0943299825,0.1640824482,0.3135169616,7.136223612e-29,4.262776145e-33,1641490.139,36209.23653,531.092844,5.835955425,0.0512818611,0.0003755904083,2.360035168e-06,1.299963663e-08,6.383610329e-11,2.830690103e-13,6.076154785e-14,1.34294098e-05,0.08371593296,0.2205566494,1469.945895,1721.016286,0.00679191451,0.07481889964,30,100,5,8,0,46.97381588,0.0001,22,238.5425072,0,0.6,-0
0.4,1.16339974,14.72805812,0.201512929,0.0009992569755,57620.82141,61606.80702,6.478844896,297.873875,282.6323343,4.162110703,0.1910805288,0.1729892605,0.3170153822,1.424846192e-25,1.680258086e-29,3226673.986,142967.7198,4204.37083,92.56159851,1.628905903,0.02388216317,0.0003001859569,3.303566295e-06,3.235046056e-08,2.850940253e-10,6.119233105e-11,2.639816482e-05,0.09442813099,0.2486391167,1477.996106,1724.497288,0.006810175017,0.07485984494,30,100,5,8,0,79.37659086,0.0001,22,70.37679735,0,0.6,-0
0.6,1.213699938,14.70997029,0.2052599961,0.0009984862602,57635.84914,61626.31815,6.5420805,297.8496029,276.1979445,4.245332886,0.2903739303,0.181981652,0.3210378441,1.219242723e-23,2.149772284e-27,4764624.678,317686.156,14042.794,464.4257742,12.27317195,0.2701375739,0.005095852059,8.412929608e-05,1.235205543e-06,1.62962668e-08,3.497593269e-09,3.898049449e-05,0.09798761066,0.2584005443,1485.955734,1727.917504,0.006808073607,0.07462270422,30,100,5,8,0,88.16231836,0.0001,22,0.0001,0,0.6,-0
0.8,1.263038772,14.68974038,0.205986505,0.000997772873,57647.56959,61642.53166,6.596973275,298.1597311,358.4314431,4.329955402,0.3923358104,0.1910821609,0.3255988419,2.861466873e-22,6.718376907e-26,6262954.519,558017.6747,32944.07761,1454.554439,51.30104631,1.506609867,0.03791177051,0.0008347001162,1.633847214e-05,2.870573821e-07,6.160587988e-08,5.123867684e-05,0.1001425578,0.2620479639,1493.936687,1731.427873,0.00678416014,0.07433461234,30,100,5,8,0,71.83423138,0.0001,22,93.80075605,0,0.6,-0
1,1.311180008,14.67472761,0.2060498391,0.0009971825401,57652.1833,61651.64093,6.622776555,298.0336804,325.002729,4.415954616,0.4971048996,0.2003614077,0.3307350735,3.308140254e-21,9.706826141e-25,7728241.314,861812.4172,63686.46224,3518.860184,155.2758282,5.704308256,0.179526415,0.004942713254,0.0001209624483,2.654749537e-06,5.697039058e-07,6.32265264e-05,0.1020779313,0.2679169313,1502.038406,1735.142016,0.006734790264,0.07438617868,30,100,5,8,0.5159015937,35.91711569,101.5364888,22,9.380075605,0,0.6,-0
1.2,1.357428368,14.6627968,0.2059852528,0.0009966571532,57653.34054,61657.28178,6.622952033,297.9355333,298.9724109,4.503312452,0.604825941,0.2097956089,0.3364082435,2.442920472e-20,8.604307112e-24,9166816.102,1227086.515,108929.9634,7229.657044,383.152914,16.90301038,0.6387483822,0.02111346891,0.0006202853684,1.632952152e-05,3.504057567e-06,7.499583886e-05,0.1040390501,0.2737814103,1510.187042,1738.951615,0.006744915411,0.07421830991,30,100,5,8,1.035134652,17.95855785,61.71295226,22,0.9380075605,0,0.6,-0
1.4,1.402025898,14.65661367,0.2059397648,0.000996158969,57652.7894,61661.21938,6.608040445,298.150645,356.0248673,4.592013824,0.7156440825,0.219433676,0.3426303398,1.322716601e-19,5.436841075e-23,10584471.34,1652024.667,171220.6287,13269.30168,821.0834077,42.28759168,1.865358976,0.07196619826,0.002467467649,7.575309699e-05,1.625437495e-05,8.659400364e-05,0.1060802085,0.2776335813,1518.319755,1742.803211,0.006723217563,0.07435926827,30,100,5,8,1.556244625,8.979278923,18.51388568,22,72.53773691,0,0.6,-0
1.6,1.444758768,14.63263339,0.2057530877,0.0009956719843,57651.43134,61664.34052,6.585042109,298.0324497,324.676891,4.682047955,0.8297104126,0.2292878164,0.3493984998,5.711258289e-19,2.684454087e-22,11986385.15,2134937.097,252990.2908,22423.78671,1586.932268,93.46803542,4.714737254,0.2079874484,0.008153537418,0.0002860152983,6.136647468e-05,9.806338421e-05,0.1082163223,0.2840248944,1526.472271,1746.669512,0.006696727027,0.07449664569,30,100,5,8,2.078053614,4.489639461,91.04599413,22,7.253773691,0,0.6,-0
1.8,1.485625077,14.6100853,0.2055438851,0.0009951925563,57649.7577,61667.14915,6.558610566,297.9464245,301.8613394,4.773409516,0.9471871026,0.2394141318,0.3567439339,2.073213397e-18,1.096895021e-21,13377393.12,2674274.714,356563.9441,35576.56231,2834.389606,187.9273544,10.67037895,0.5298150686,0.0233760029,0.0009222947187,0.0001978716743,0.0001094435415,0.1104574826,0.2905707314,1534.576533,1750.534261,0.006694108956,0.07493878235,30,100,5,8,2.600188964,2.244819731,54.30449803,22,0.7253773691,0,0.6,-0
2,1.524815242,14.59908653,0.2054263455,0.0009947118493,57647.94979,61669.8279,6.531188644,298.1327892,351.2881547,4.866092845,1.068234231,0.2497615501,0.3646238592,6.560488493e-18,3.858471649e-21,14761802.37,3268574.257,484148.238,53699.8003,4756.471886,350.6060507,22.1301195,1.221432798,0.05989976155,0.002625189285,0.0005631790743,0.0001207697132,0.112803278,0.2953419974,1542.670653,1754.393425,0.006721567391,0.07489047325,30,100,5,8,3.122400126,1.122409865,16.29134941,22,61.27837783,0,0.6,-0
2.2,1.562184371,14.57478378,0.2052247406,0.0009942427277,57645.28108,61671.65325,6.508213013,298.0334508,324.9426404,4.96009309,1.193013275,0.2603901787,0.3730777574,1.85888331e-17,1.203281538e-20,16143526.47,3916485.689,637852.6629,77852.09252,7589.559403,615.7250041,42.77263442,2.598004385,0.1402030763,0.006757705213,0.001449629606,0.0001320739171,0.1152556118,0.3024747096,1550.79253,1758.267701,0.006714200433,0.07513317508,30,100,5,8,0,0,79.22328489,22,6.127837783,0,0.6,-0
2.4,1.597589658,14.55868913,0.2050715451,0.0009937746888,57642.63714,61673.50036,6.486261791,297.9589077,305.173648,5.055407863,1.321691566,0.2712806955,0.382081474,4.807265503e-17,3.396755416e-20,17526358.13,4616740.707,819676.7861,109168.67,11615.98491,1028.614011,77.99080729,5.170184519,0.3045014272,0.01600864846,0.003433873894,0.0001433871821,0.11781651,0.3098075942,1558.922317,1762.130687,0.006724100512,0.07515009674,30,100,5,8,0,0,48.53338832,22,0.6127837783,0,0.6,-0
2.6,1.631642923,14.53539696,0.2048704984,0.0009932863489,57641.21179,61676.58108,6.472032645,297.9222556,295.4535975,5.152031646,1.45442544,0.282404385,0.3915988228,1.151383899e-16,8.819147524e-20,18913542.53,5368144.393,1031512.117,148855.0323,17166.78452,1647.705632,135.4119053,9.729407312,0.6210351686,0.03536714067,0.007585800802,0.000154736058,0.1204816696,0.3171293161,1566.974986,1765.946533,0.00669130261,0.07491254269,30,100,5,8,0,6.013761496,24.81546195,22,0.06127837783,0,0.6,-0
2.8,1.663272137,14.51998737,0.2047255357,0.0009927561587,57642.1127,61681.98579,6.469916928,298.0318371,324.5147948,5.249960383,1.591373563,0.2938193647,0.4016666365,2.58296854e-16,2.132034582e-19,20308324.97,6169556.809,1275139.354,198178.7956,24623.66815,2546.548657,225.4941691,17.45639547,1.200482127,0.07362000197,0.01578952499,0.0001661470951,0.1232552882,0.3235244172,1574.907769,1769.679242,0.006717455778,0.07500586504,30,100,5,8,0,17.69713101,7.444638584,22,32.72419634,0,0.6,-0
3,1.6930721,14.51007469,0.204642026,0.0009921826502,57645.50801,61689.89413,6.481142574,297.9824416,311.4142897,5.349188785,1.732688639,0.3054840701,0.4122400057,5.473130106e-16,4.842983476e-19,21713947.74,7019845.277,1552181.361,258445.7752,34416.97139,3815.261905,362.1250373,30.04766883,2.214748101,0.1455028528,0.03120444716,0.0001776468196,0.1261369463,0.3314712967,1582.739651,1773.324394,0.00670620876,0.07475172183,30,100,5,8,0,30.21176619,42.60973888,22,3.272419634,0,0.6,-0
3.2,1.736015024,14.47799825,0.2043880424,0.0009915603607,57651.91803,61701.29924,6.500565299,297.9517293,303.2680184,5.449714333,1.878530576,0.3174027799,0.4233088753,1.104407304e-15,1.043031428e-18,23127192.5,7918034.216,1864280.138,331051.716,47039.72216,5564.680348,563.6422951,49.90810769,3.925383994,0.2750647004,0.05898634911,0.0001892089012,0.1291238965,0.3396021507,1590.443365,1776.86537,0.00673812935,0.07445767233,30,100,5,15,0,38.23114618,25.94032528,22,0.3272419634,0,0.6,-0
3.4,1.777028688,14.46222615,0.2042320404,0.0009909398671,57658.38654,61712.7697,6.521527711,297.940833,300.3774435,5.551533546,2.029054939,0.3296208124,0.4349092599,2.134598655e-15,2.143357906e-18,24545043.13,8862726.924,2212874.754,417407.4411,63034.73075,7926.400906,853.4371263,80.32687263,6.715501811,0.4999878821,0.1072130722,0.0002008086646,0.1322185131,0.3478476426,1598.124793,1780.392162,0.006714686799,0.07426209748,30,100,5,15,0,38.4972423,15.0566059,22,0.03272419634,0,0.6,-0
3.6,1.816143703,14.44060267,0.2040582013,0.0009903476233,57663.22394,61722.61703,6.531553432,298.0294261,323.8822712,5.654647625,2.184434426,0.3421775683,0.4470743527,3.971270734e-15,4.225107056e-18,25970529.07,9852540.965,2599295.154,518962.7766,83001.56301,11055.88733,1261.007579,125.7270564,11.13410911,0.8777707829,0.18820923,0.0002124708941,0.1354262849,0.3554811317,1605.821313,1783.956232,0.006693700358,0.07416010335,30,100,5,15,0,30.39955404,4.516981769,22,22.48083894,0,0.6,-0
3.8,1.85268352,14.42686675,0.2039503356,0.000989796401,57665.63888,61730.03493,6.526235014,298.0037423,317.0674608,5.759069418,2.344888432,0.3550787249,0.4598063158,7.156816844e-15,8.047161183e-18,27406907.35,10886499.03,3025050.942,637330.9256,107635.9753,15143.17378,1824.461726,192.1562832,17.97622743,1.496608842,0.3208775558,0.0002242222364,0.1387504422,0.3644134842,1613.540742,1787.582444,0.006759005803,0.07395956181,30,100,5,15,0,18.33237665,32.94457803,22,2.248083894,0,0.6,-0
