time_h,S,DO2,O2,P,V,Wt,pH,T,Q,Viscosity,Culture_age,a0,a1,a3,a4,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,nm,phi0,CO2outgas,CO2_d,PAA,NH3,mu_P_calc,mu_X_calc,Fg,RPM,Fpaa,Fs,Fa,Fb,Fc,Foil,Fh,Fw,pressure,Fremoved
h,g/L,mg/L,O2  (%),g/L,L,Kg,pH,K,kJ,centPoise,h,g/L,g/L,g/L,g/L,-,-,-,-,-,-,-,-,-,-,-,-,%,(mg L^{-1}),PAA (g L^{-1}),NH3 (g L^{-1}),hr^{-1},hr^{-1},L/h,RPM,PAA flow (L/h),L/h,L/h,L/h,L/h,L/hr,L/h,L/h,bar,L/h
0.2,0.9284208413,14.56089621,0.1903846317,0.001,58619.67015,62349.59641,6.599538611,297.896339,47.68159469,4.084184812,0.1085912942,0.1890315359,0.3610087603,9.829264187e-29,5.895814839e-33,2243052.862,49472.59215,725.589376,7.972942081,0.07006140906,0.0005132129185,3.226157838e-06,1.778550019e-08,8.746298222e-11,3.886851767e-13,8.343233409e-14,1.835093331e-05,0.09187787744,0.239553258,1413.632255,1647.724751,0.007469326918,0.07691197276,30,100,5,8,0,0,0.0001,22,56.0948068,0,0.6,-0
0.4,0.9715440069,14.53156428,0.2020941157,0.0009995391018,58616.95824,62351.38262,6.573724387,297.951258,62.49128593,4.16994563,0.2200748459,0.199579484,0.3653576753,1.946907371e-25,2.296360084e-29,4411430.227,195394.6214,5745.249021,126.4737656,2.225560181,0.03262847556,0.0004101078502,4.513171522e-06,4.419577212e-08,3.894982823e-10,8.360156804e-11,3.609092915e-05,0.1048071158,0.2755214845,1421.91634,1651.526793,0.007534058618,0.07726397102,30,100,5,8,0,0,0.0001,22,20.73230841,0,0.6,-0
0.6,1.012658049,14.50629534,0.2048569569,0.0009990743963,58614.34758,62353.26596,6.548450192,297.9220117,54.60483976,4.257252367,0.3346204844,0.2102872654,0.3703704062,1.66585619e-23,2.937427902e-27,6518883.529,434354.8863,19194.35926,634.7000758,16.77130553,0.3691186148,0.006962674823,0.0001149449001,1.687596156e-06,2.226423571e-08,4.778471172e-09,5.333249116e-05,0.1091720749,0.287694188,1430.156262,1655.316339,0.007512102594,0.07728467585,30,100,5,8,0.523261482,0,15.05989764,22,2.073230841,0,0.6,-0
0.8,1.051472537,14.47494343,0.205364472,0.0009986077195,58611.61269,62355.01962,6.525344243,298.0888871,99.60231248,4.346076359,0.4523946906,0.2211725568,0.3760441505,3.909923672e-22,9.180496008e-26,8577903.646,763346.7541,45044.18591,1988.29865,70.11518619,2.058937295,0.05180663075,0.00114056066,2.232446329e-05,3.922144529e-07,8.41738208e-08,7.01778101e-05,0.1118160472,0.2935273478,1438.393719,1659.099448,0.007521748822,0.07730275605,30,100,5,8,0,0,4.517969293,22,53.16125337,0,0.6,-0
1,1.08830837,14.4248289,0.2051792776,0.0009981380069,58608.86457,62356.76372,6.50325006,298.0166977,80.1372528,4.436395333,0.5735717671,0.2322889141,0.3823961562,4.517876706e-21,1.325502864e-24,10599351.81,1179718.89,87111.56314,4811.195104,212.2470308,7.795732534,0.2453082871,0.006752817719,0.0001652370133,3.625905265e-06,7.781120081e-07,8.671574421e-05,0.1141894352,0.3002512402,1446.591729,1662.87173,0.007468656747,0.07756976686,30,100,5,8,0,0,59.38479331,22,5.316125337,0,0.6,-0
1.2,1.123235622,14.40043441,0.2050307692,0.0009976686879,58606.13474,62358.52037,6.482129503,297.9631184,65.690652,4.528188244,0.6983233,0.2435712168,0.3893777871,3.337113401e-20,1.175274816e-23,12592421.39,1681122.318,149071.632,9888.27342,523.8743993,23.10563278,0.8729842402,0.02885172211,0.0008475119857,2.230864086e-05,4.787082432e-06,0.0001030215066,0.1165946257,0.3070128373,1454.772555,1666.634068,0.007445764344,0.07726596992,30,100,5,8,0,0,36.56113633,22,0.5316125337,0,0.6,-0
1.4,1.155895967,14.36853232,0.2048458917,0.0009971734968,58604.95005,62361.82285,6.473293658,297.9356654,58.28861157,4.621436969,0.8268222411,0.2551179573,0.3970294331,1.807829742e-19,7.431079589e-23,14565541.35,2265422.528,234453.3149,18156.2233,1122.994043,57.82094745,2.550098167,0.09837194308,0.003372570466,0.0001035360563,2.221577674e-05,0.0001191640565,0.119101139,0.3138410495,1462.891412,1670.340324,0.007397379145,0.0775528884,30,100,5,8,0,7.666772942,19.24386913,22,0.05316125337,0,0.6,-0
1.6,1.186475917,14.33270363,0.204614733,0.0009966395536,58605.98956,62367.35105,6.479884521,298.0225839,81.72446958,4.716128139,0.9592484726,0.2668929774,0.4053158169,7.805995585e-19,3.668940986e-22,16526499.83,2930704.042,346647.9778,30695.95328,2171.152018,127.8329549,6.44666956,0.2843444235,0.01114563283,0.0003909442828,8.387968461e-05,0.0001352071106,0.1217258315,0.3200552504,1470.905715,1673.97174,0.007434944889,0.07749942112,30,100,5,8,0,18.83070559,5.773160738,22,26.95186652,0,0.6,-0
1.8,1.214806235,14.29157295,0.2043302414,0.0009960771812,58608.72453,62374.57024,6.498136176,297.9893466,72.76224375,4.812246573,1.095772755,0.2788899129,0.4142208161,2.833755633e-18,1.499163976e-21,18482273.95,3675251.951,488917.2275,48725.0115,3879.261498,257.0927553,14.59324732,0.7244474661,0.03195866758,0.001260787958,0.0002704929673,0.0001512077501,0.124467816,0.3274937235,1478.814849,1677.54337,0.007502483988,0.07728657103,30,100,5,8,0,27.34700437,33.55337456,22,2.695186652,0,0.6,-0
2,1.240950472,14.26242631,0.2041339913,0.0009955134643,58611.71294,62382.03695,6.518327686,297.9643551,66.02296609,4.909776399,1.236559357,0.2911009634,0.4237276175,8.96870443e-18,5.274399527e-21,20439341.94,4497480.775,664376.4951,73585.84937,6512.469733,479.7900305,30.27350665,1.670488669,0.08190802301,0.00358932788,0.00077001474,0.0001672189752,0.1273232445,0.3352260381,1486.682724,1681.096803,0.007527116731,0.07689027445,30,100,5,8,0,28.57375941,22.2815271,22,0.2695186652,0,0.6,-0
2.2,1.264246426,14.23379933,0.2039938232,0.0009949749843,58613.34222,62388.13884,6.528930688,297.9554297,63.61599076,5.008710269,1.381795342,0.3036608482,0.4339328697,2.541460702e-17,1.644917838e-20,22404395.29,5396011.394,876032.3302,106744.5948,10395.95532,842.8718844,58.52708552,3.553877899,0.1917471692,0.009240724459,0.001982274799,0.0001832955304,0.1303034573,0.3431517845,1494.556828,1684.674951,0.007559875497,0.07717033195,30,100,5,8,0,21.75486235,13.50922066,22,0.02695186652,0,0.6,-0
2.4,1.28501848,14.20204696,0.2038461249,0.0009944744163,58612.76813,62392.03136,6.520808799,297.9562304,63.83192766,5.109046955,1.531686519,0.3165524546,0.4448188693,6.5733567e-17,4.643955286e-20,24384238.24,6369624.732,1126755.937,149776.9555,15918.59031,1408.579563,106.7470444,7.074016535,0.4165233164,0.0218939733,0.004696283475,0.0001994930826,0.1334163135,0.351336442,1502.441601,1688.303065,0.007601351119,0.077192023,30,100,5,8,0,10.732422,9.280721791,22,0.002695186652,0,0.6,-0
