time_h,S,DO2,O2,P,V,Wt,pH,T,Q,Viscosity,Culture_age,a0,a1,a3,a4,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,nm,phi0,CO2outgas,CO2_d,PAA,NH3,mu_P_calc,mu_X_calc,Fg,RPM,Fpaa,Fs,Fa,Fb,Fc,Foil,Fh,Fw,pressure,Fremoved
h,g/L,mg/L,O2  (%),g/L,L,Kg,pH,K,kJ,centPoise,h,g/L,g/L,g/L,g/L,-,-,-,-,-,-,-,-,-,-,-,-,%,(mg L^{-1}),PAA (g L^{-1}),NH3 (g L^{-1}),hr^{-1},hr^{-1},L/h,RPM,PAA flow (L/h),L/h,L/h,L/h,L/h,L/hr,L/h,L/h,bar,L/h
0.2,1.099040352,14.76144378,0.19491915,0.001,57469.24826,62248.87292,6.620805175,297.8688374,57.2999545,4.078069182,0.08666821942,0.1505274595,0.2881097897,6.766281135e-29,4.074673166e-33,1529289.884,33765.72678,495.4855192,5.446216983,0.04786971447,0.0003507553799,2.205918019e-06,1.217028839e-08,5.992358359e-11,2.668106645e-13,5.727162689e-14,1.251147361e-05,0.07957938889,0.208308952,1454.0021,1641.299332,0.008154086182,0.07202642992,30,100,5,8,0,0,0.0001,22,69.58351869,0,0.6,-0
0.4,1.156334453,14.74795519,0.2040383567,0.000999540469,57466.64726,62250.76829,6.596905797,297.9311055,73.76019537,4.157519446,0.1754933597,0.1584499539,0.2912641701,1.330933479e-25,1.570345439e-29,2998069.18,133077.6512,3917.081105,86.28414243,1.51899798,0.0222768788,0.0002800723361,3.08288615e-06,3.019665851e-08,2.661908135e-10,5.713495953e-11,2.452789612e-05,0.08928570622,0.2346714168,1462.296158,1645.355914,0.008197866562,0.07214491078,30,100,5,8,0,0,0.0001,22,26.23262948,0,0.6,-0
0.6,1.211816622,14.72762982,0.2060411651,0.0009990771994,57464.1465,62252.75193,6.573405265,297.9016914,65.98499703,4.238324032,0.2665926916,0.1664879141,0.2948887024,1.137709498e-23,2.006493654e-27,4416061.824,295197.8966,13065.84491,432.4615943,11.43463748,0.2517792481,0.004750954897,7.845396053e-05,1.1521109e-06,1.520272068e-08,3.262890354e-09,3.612882131e-05,0.09247232596,0.243457526,1470.563362,1649.402875,0.008159476997,0.07220884191,30,100,5,8,0.5229828797,0,0.0001,22,0.0001,0,0.6,-0
0.8,1.265203984,14.70535377,0.206334833,0.000998609093,57461.73619,62254.81268,6.550123779,298.0313613,100.2602877,4.320463025,0.3600912548,0.1746988314,0.2990048157,2.668694979e-22,6.267225419e-26,5792019.859,517679.3355,30613.29426,1353.033105,47.75379394,1.403143974,0.03532176391,0.0007779117179,1.523064589e-05,2.676487245e-07,5.744055175e-08,4.738585166e-05,0.09439035203,0.2477282471,1478.750582,1653.439107,0.008159318675,0.07267202457,30,100,5,8,1.044749021,0,0.0001,22,44.05309484,0,0.6,-0
1,1.317228435,14.68659244,0.2062580607,0.0009981366936,57459.42182,62256.96655,6.527090662,297.9636102,82.35235533,4.403919853,0.4561172661,0.1830517058,0.3035937672,3.084786642e-21,9.054363222e-25,7133227.217,798332.118,59110.6424,3270.075585,144.4221301,5.30898379,0.1671688387,0.004604385463,0.0001127222887,2.474671738e-06,5.310595241e-07,5.83585787e-05,0.0961147821,0.252670467,1486.916892,1657.465234,0.008154480177,0.07274881015,30,100,5,8,1.566536429,0,41.27027004,22,4.405309484,0,0.6,-0
1.2,1.367594598,14.68029401,0.2062006161,0.0009976700868,57456.81066,62258.81701,6.507841414,297.915357,69.59848737,4.488678612,0.5547977014,0.1915767826,0.308666888,2.275848709e-20,8.017424012e-24,8445794.935,1135139.769,100989.2717,6712.001511,356.0628937,15.71903839,0.594325916,0.01965328597,0.0005775761494,1.520908627e-05,3.263629594e-06,6.909699823e-05,0.09786659027,0.257605637,1495.075166,1661.491912,0.008152894834,0.07296385114,30,100,5,8,0,0,18.09965535,22,0.4405309484,0,0.6,-0
1.4,1.41589634,14.65718695,0.2060098874,0.0009972015272,57454.19406,62260.65448,6.489277342,298.0035466,92.90722584,4.57473048,0.6562720502,0.2003245323,0.3142499235,1.232679492e-19,5.069083436e-23,9735468.605,1526268.469,158572.6926,12308.43908,762.4780486,39.30269872,1.73487828,0.06697087988,0.002297365045,7.056358903e-05,1.514085696e-05,7.964811627e-05,0.09969758807,0.2618346754,1503.18244,1665.509457,0.008142718399,0.07348996427,30,100,5,8,0,0,5.429896604,22,32.5664462,0,0.6,-0
1.6,1.462848979,14.64705469,0.2058963068,0.0009967147272,57452.53421,62263.46244,6.478873585,297.9523851,79.38542903,4.66206869,0.76068291,0.20927878,0.3203275227,5.317939918e-19,2.500469976e-22,11007242.59,1970004.193,234064.6948,20781.74239,1472.498252,86.80658185,4.381835745,0.1934139161,0.007585926255,0.0002662160768,5.711840972e-05,9.005279286e-05,0.1016200173,0.2672080153,1511.230378,1669.490256,0.008114376255,0.07378299091,30,100,5,8,0,4.808355694,33.04310617,22,3.25664462,0,0.6,-0
1.8,1.508100567,14.63483436,0.2057844061,0.0009961982186,57452.6756,62268.06419,6.482872559,297.9171501,70.07296128,4.750682569,0.8681618284,0.2183860122,0.3268540434,1.929437969e-18,1.021180846e-21,12265313.21,2464774.318,329571.5617,32943.97536,2628.068892,174.4181213,9.910931239,0.4924128273,0.02173708272,0.0008580119641,0.0001840802317,0.000100345359,0.1036297179,0.2727465643,1519.228922,1673.410908,0.00810740741,0.07356149275,30,100,5,8,0,13.75364098,14.86395439,22,0.325664462,0,0.6,-0
